tconst,originalTitle,startYear,runtimeMinutes,genres,nconst,actorName,ordering,characters,directorName,averageRating,numVotes,budget_x,imdb_id_x,original_title_x,overview_x,popularity_x,poster_path_x,production_countries_x,release_date_x,revenue_x,runtime_x,spoken_languages_x,title_x,vote_average_x,vote_count_x,production_companies_name_x,production_companies_country_x,budget_y,imdb_id_y,original_title_y,overview_y,popularity_y,poster_path_y,production_countries_y,release_date_y,revenue_y,runtime_y,spoken_languages_y,title_y,vote_average_y,vote_count_y,production_companies_name_y,production_companies_country_y
tt14592184,Niagara,2022,106,"Comedy,Drama",nm0423518,Guy Jodoin,3,"[""Victor-Hugo Lamothe""]",Guillaume Lambert,6.6,259.0,0,tt14592184,Niagara,"A comedy drama about the fall, mourning and rebuilding of oneself around three brothers in their fifties who will have to reconnect after the death of their father who died prematurely from an unfortunate Ice Bucket Challenge.",1.731,/vw2sU6haK17yEv2LkyNUi4xfNNf.jpg,['CA'],2022-09-16,0,106,['fr'],Niagara,6.0,1,"['Entract Studios', 'Chasseurs Films']","['CA', 'CA']",0,tt14592184,Niagara,"A comedy drama about the fall, mourning and rebuilding of oneself around three brothers in their fifties who will have to reconnect after the death of their father who died prematurely from an unfortunate Ice Bucket Challenge.",1.731,/vw2sU6haK17yEv2LkyNUi4xfNNf.jpg,['CA'],2022-09-16,0,106,['fr'],Niagara,6.0,1,"['Entract Studios', 'Chasseurs Films']","['CA', 'CA']"
tt14622802,Frère et soeur,2022,108,Drama,nm0182839,Marion Cotillard,1,"[""Alice Vuillard""]",Arnaud Desplechin,5.5,1418.0,4800000,tt14622802,Frère et Sœur,"Alice and Louis are brother and sister. She is an actress; he was a teacher and poet. For more than 20 years, Alice has hated her brother. In all this time they haven’t seen one another. The death of their parents brings the siblings face to face.",5.424,/uKD8FK85gBcRyqclrsDs4oUfLHt.jpg,['FR'],2022-05-20,0,108,['fr'],Brother and Sister,4.8,66,"['Why Not Productions', 'CNC', 'Canal+', 'Pictanovo', 'Ciné+']","['FR', 'FR', 'FR', 'FR', 'FR']",4800000,tt14622802,Frère et Sœur,"Alice and Louis are brother and sister. She is an actress; he was a teacher and poet. For more than 20 years, Alice has hated her brother. In all this time they haven’t seen one another. The death of their parents brings the siblings face to face.",5.424,/uKD8FK85gBcRyqclrsDs4oUfLHt.jpg,['FR'],2022-05-20,0,108,['fr'],Brother and Sister,4.8,66,"['Why Not Productions', 'CNC', 'Canal+', 'Pictanovo', 'Ciné+']","['FR', 'FR', 'FR', 'FR', 'FR']"
tt14622802,Frère et soeur,2022,108,Drama,nm0693799,Melvil Poupaud,2,"[""Louis Vuillard""]",Arnaud Desplechin,5.5,1418.0,4800000,tt14622802,Frère et Sœur,"Alice and Louis are brother and sister. She is an actress; he was a teacher and poet. For more than 20 years, Alice has hated her brother. In all this time they haven’t seen one another. The death of their parents brings the siblings face to face.",5.424,/uKD8FK85gBcRyqclrsDs4oUfLHt.jpg,['FR'],2022-05-20,0,108,['fr'],Brother and Sister,4.8,66,"['Why Not Productions', 'CNC', 'Canal+', 'Pictanovo', 'Ciné+']","['FR', 'FR', 'FR', 'FR', 'FR']",4800000,tt14622802,Frère et Sœur,"Alice and Louis are brother and sister. She is an actress; he was a teacher and poet. For more than 20 years, Alice has hated her brother. In all this time they haven’t seen one another. The death of their parents brings the siblings face to face.",5.424,/uKD8FK85gBcRyqclrsDs4oUfLHt.jpg,['FR'],2022-05-20,0,108,['fr'],Brother and Sister,4.8,66,"['Why Not Productions', 'CNC', 'Canal+', 'Pictanovo', 'Ciné+']","['FR', 'FR', 'FR', 'FR', 'FR']"
tt14622802,Frère et soeur,2022,108,Drama,nm0267042,Golshifteh Farahani,3,"[""Faunia Vuillard""]",Arnaud Desplechin,5.5,1418.0,4800000,tt14622802,Frère et Sœur,"Alice and Louis are brother and sister. She is an actress; he was a teacher and poet. For more than 20 years, Alice has hated her brother. In all this time they haven’t seen one another. The death of their parents brings the siblings face to face.",5.424,/uKD8FK85gBcRyqclrsDs4oUfLHt.jpg,['FR'],2022-05-20,0,108,['fr'],Brother and Sister,4.8,66,"['Why Not Productions', 'CNC', 'Canal+', 'Pictanovo', 'Ciné+']","['FR', 'FR', 'FR', 'FR', 'FR']",4800000,tt14622802,Frère et Sœur,"Alice and Louis are brother and sister. She is an actress; he was a teacher and poet. For more than 20 years, Alice has hated her brother. In all this time they haven’t seen one another. The death of their parents brings the siblings face to face.",5.424,/uKD8FK85gBcRyqclrsDs4oUfLHt.jpg,['FR'],2022-05-20,0,108,['fr'],Brother and Sister,4.8,66,"['Why Not Productions', 'CNC', 'Canal+', 'Pictanovo', 'Ciné+']","['FR', 'FR', 'FR', 'FR', 'FR']"
tt14624330,Arsenault & fils,2022,105,"Crime,Drama",nm2280428,Guillaume Cyr,1,"[""Adam""]",Rafaël Ouellet,6.7,417.0,4000000,tt14624330,Arsenault & Fils,"The Arsenaults, a close-knit family who profit from illegal hunting, have ruled the roost for several generations in Témiscouata, Quebec. The return to the fold of Anthony, the impetuous youngest of the family, then the arrival of Émilie, a radio host who exercises an ascendancy over Anthony and his older brother Adam, will come to test the harmony of the clan.",48.777,/qyNtamJnsQTUXfnl41cwwIkRAea.jpg,['CA'],2022-06-17,0,110,['fr'],Family Game,6.05,10,['La Maison de Prod'],['CA'],4000000,tt14624330,Arsenault & Fils,"The Arsenaults, a close-knit family who profit from illegal hunting, have ruled the roost for several generations in Témiscouata, Quebec. The return to the fold of Anthony, the impetuous youngest of the family, then the arrival of Émilie, a radio host who exercises an ascendancy over Anthony and his older brother Adam, will come to test the harmony of the clan.",48.777,/qyNtamJnsQTUXfnl41cwwIkRAea.jpg,['CA'],2022-06-17,0,110,['fr'],Family Game,6.05,10,['La Maison de Prod'],['CA']
tt14624330,Arsenault & fils,2022,105,"Crime,Drama",nm2571837,Pierre-Paul Alain,2,"[""Anthony""]",Rafaël Ouellet,6.7,417.0,4000000,tt14624330,Arsenault & Fils,"The Arsenaults, a close-knit family who profit from illegal hunting, have ruled the roost for several generations in Témiscouata, Quebec. The return to the fold of Anthony, the impetuous youngest of the family, then the arrival of Émilie, a radio host who exercises an ascendancy over Anthony and his older brother Adam, will come to test the harmony of the clan.",48.777,/qyNtamJnsQTUXfnl41cwwIkRAea.jpg,['CA'],2022-06-17,0,110,['fr'],Family Game,6.05,10,['La Maison de Prod'],['CA'],4000000,tt14624330,Arsenault & Fils,"The Arsenaults, a close-knit family who profit from illegal hunting, have ruled the roost for several generations in Témiscouata, Quebec. The return to the fold of Anthony, the impetuous youngest of the family, then the arrival of Émilie, a radio host who exercises an ascendancy over Anthony and his older brother Adam, will come to test the harmony of the clan.",48.777,/qyNtamJnsQTUXfnl41cwwIkRAea.jpg,['CA'],2022-06-17,0,110,['fr'],Family Game,6.05,10,['La Maison de Prod'],['CA']
tt14624330,Arsenault & fils,2022,105,"Crime,Drama",nm0888468,Karine Vanasse,3,"[""Émilie""]",Rafaël Ouellet,6.7,417.0,4000000,tt14624330,Arsenault & Fils,"The Arsenaults, a close-knit family who profit from illegal hunting, have ruled the roost for several generations in Témiscouata, Quebec. The return to the fold of Anthony, the impetuous youngest of the family, then the arrival of Émilie, a radio host who exercises an ascendancy over Anthony and his older brother Adam, will come to test the harmony of the clan.",48.777,/qyNtamJnsQTUXfnl41cwwIkRAea.jpg,['CA'],2022-06-17,0,110,['fr'],Family Game,6.05,10,['La Maison de Prod'],['CA'],4000000,tt14624330,Arsenault & Fils,"The Arsenaults, a close-knit family who profit from illegal hunting, have ruled the roost for several generations in Témiscouata, Quebec. The return to the fold of Anthony, the impetuous youngest of the family, then the arrival of Émilie, a radio host who exercises an ascendancy over Anthony and his older brother Adam, will come to test the harmony of the clan.",48.777,/qyNtamJnsQTUXfnl41cwwIkRAea.jpg,['CA'],2022-06-17,0,110,['fr'],Family Game,6.05,10,['La Maison de Prod'],['CA']
tt14644048,Goutte d'or,2022,98,Drama,nm3588254,Karim Leklou,1,"[""Ramsès""]",Clément Cogitore,5.8,374.0,0,tt14644048,Goutte d’Or,"Thirty-four year old Ramsès has established himself as a clairvoyant in La Goutte d’Or, Paris. A shrewd manipulator and something of a poet, he built a sound business consoling people. Elusive and dangerous youths, freshly arrived from the streets of Tangier, disrupt his business and the whole neighbourhood. Until the day Ramses has an actual vision.",2.657,/RTk5Qccbr4r9MyJNe68jFcsA7E.jpg,['FR'],2023-03-01,0,98,"['ar', 'fr']",Sons of Ramses,7.0,11,"['Kazak Productions', 'France 2 Cinéma']","['FR', 'FR']",0,tt14644048,Goutte d’Or,"Thirty-four year old Ramsès has established himself as a clairvoyant in La Goutte d’Or, Paris. A shrewd manipulator and something of a poet, he built a sound business consoling people. Elusive and dangerous youths, freshly arrived from the streets of Tangier, disrupt his business and the whole neighbourhood. Until the day Ramses has an actual vision.",2.657,/RTk5Qccbr4r9MyJNe68jFcsA7E.jpg,['FR'],2023-03-01,0,98,"['ar', 'fr']",Sons of Ramses,7.0,11,"['Kazak Productions', 'France 2 Cinéma']","['FR', 'FR']"
tt14644048,Goutte d'or,2022,98,Drama,nm13677438,Jawad Outoui,2,"[""Hachara""]",Clément Cogitore,5.8,374.0,0,tt14644048,Goutte d’Or,"Thirty-four year old Ramsès has established himself as a clairvoyant in La Goutte d’Or, Paris. A shrewd manipulator and something of a poet, he built a sound business consoling people. Elusive and dangerous youths, freshly arrived from the streets of Tangier, disrupt his business and the whole neighbourhood. Until the day Ramses has an actual vision.",2.657,/RTk5Qccbr4r9MyJNe68jFcsA7E.jpg,['FR'],2023-03-01,0,98,"['ar', 'fr']",Sons of Ramses,7.0,11,"['Kazak Productions', 'France 2 Cinéma']","['FR', 'FR']",0,tt14644048,Goutte d’Or,"Thirty-four year old Ramsès has established himself as a clairvoyant in La Goutte d’Or, Paris. A shrewd manipulator and something of a poet, he built a sound business consoling people. Elusive and dangerous youths, freshly arrived from the streets of Tangier, disrupt his business and the whole neighbourhood. Until the day Ramses has an actual vision.",2.657,/RTk5Qccbr4r9MyJNe68jFcsA7E.jpg,['FR'],2023-03-01,0,98,"['ar', 'fr']",Sons of Ramses,7.0,11,"['Kazak Productions', 'France 2 Cinéma']","['FR', 'FR']"
tt14644048,Goutte d'or,2022,98,Drama,nm13677439,Elyes Dkhissi,3,"[""Fares""]",Clément Cogitore,5.8,374.0,0,tt14644048,Goutte d’Or,"Thirty-four year old Ramsès has established himself as a clairvoyant in La Goutte d’Or, Paris. A shrewd manipulator and something of a poet, he built a sound business consoling people. Elusive and dangerous youths, freshly arrived from the streets of Tangier, disrupt his business and the whole neighbourhood. Until the day Ramses has an actual vision.",2.657,/RTk5Qccbr4r9MyJNe68jFcsA7E.jpg,['FR'],2023-03-01,0,98,"['ar', 'fr']",Sons of Ramses,7.0,11,"['Kazak Productions', 'France 2 Cinéma']","['FR', 'FR']",0,tt14644048,Goutte d’Or,"Thirty-four year old Ramsès has established himself as a clairvoyant in La Goutte d’Or, Paris. A shrewd manipulator and something of a poet, he built a sound business consoling people. Elusive and dangerous youths, freshly arrived from the streets of Tangier, disrupt his business and the whole neighbourhood. Until the day Ramses has an actual vision.",2.657,/RTk5Qccbr4r9MyJNe68jFcsA7E.jpg,['FR'],2023-03-01,0,98,"['ar', 'fr']",Sons of Ramses,7.0,11,"['Kazak Productions', 'France 2 Cinéma']","['FR', 'FR']"
tt14646488,Normale,2023,87,"Comedy,Drama",nm0688143,Benoît Poelvoorde,1,"[""William Sturm""]",Olivier Babinet,5.9,236.0,4000000,tt14646488,Normale,"14-year-old Lucie is a resourceful teenager who takes care of her loving yet unreliable father, William, who has multiple sclerosis. Whilst William hangs out in his wardrobe and devises pranks and jokes to make his daughter smile, Lucie tries her best at school while juggling a job in a sandwich shop and all the chores at home.  Her vividly imaginative mind and the novel she is writing are her only distractions. But when a social worker is appointed to visit them, Lucie and William elaborate a complex plan to make social services believe they live a perfectly normal life.",3.129,/79Jz4skl9ZACDe6dH9tHDUXoKgY.jpg,['FR'],2023-04-05,0,87,['fr'],Normal,6.8,5,"['Haut et Court', 'Tarantula']","['FR', '']",4000000,tt14646488,Normale,"14-year-old Lucie is a resourceful teenager who takes care of her loving yet unreliable father, William, who has multiple sclerosis. Whilst William hangs out in his wardrobe and devises pranks and jokes to make his daughter smile, Lucie tries her best at school while juggling a job in a sandwich shop and all the chores at home.  Her vividly imaginative mind and the novel she is writing are her only distractions. But when a social worker is appointed to visit them, Lucie and William elaborate a complex plan to make social services believe they live a perfectly normal life.",3.129,/79Jz4skl9ZACDe6dH9tHDUXoKgY.jpg,['FR'],2023-04-05,0,87,['fr'],Normal,6.8,5,"['Haut et Court', 'Tarantula']","['FR', '']"
tt14646488,Normale,2023,87,"Comedy,Drama",nm9293128,Justine Lacroix,2,"[""Lucie Sturm""]",Olivier Babinet,5.9,236.0,4000000,tt14646488,Normale,"14-year-old Lucie is a resourceful teenager who takes care of her loving yet unreliable father, William, who has multiple sclerosis. Whilst William hangs out in his wardrobe and devises pranks and jokes to make his daughter smile, Lucie tries her best at school while juggling a job in a sandwich shop and all the chores at home.  Her vividly imaginative mind and the novel she is writing are her only distractions. But when a social worker is appointed to visit them, Lucie and William elaborate a complex plan to make social services believe they live a perfectly normal life.",3.129,/79Jz4skl9ZACDe6dH9tHDUXoKgY.jpg,['FR'],2023-04-05,0,87,['fr'],Normal,6.8,5,"['Haut et Court', 'Tarantula']","['FR', '']",4000000,tt14646488,Normale,"14-year-old Lucie is a resourceful teenager who takes care of her loving yet unreliable father, William, who has multiple sclerosis. Whilst William hangs out in his wardrobe and devises pranks and jokes to make his daughter smile, Lucie tries her best at school while juggling a job in a sandwich shop and all the chores at home.  Her vividly imaginative mind and the novel she is writing are her only distractions. But when a social worker is appointed to visit them, Lucie and William elaborate a complex plan to make social services believe they live a perfectly normal life.",3.129,/79Jz4skl9ZACDe6dH9tHDUXoKgY.jpg,['FR'],2023-04-05,0,87,['fr'],Normal,6.8,5,"['Haut et Court', 'Tarantula']","['FR', '']"
tt14646488,Normale,2023,87,"Comedy,Drama",nm2585530,Joseph Rozé,3,"[""Etienne""]",Olivier Babinet,5.9,236.0,4000000,tt14646488,Normale,"14-year-old Lucie is a resourceful teenager who takes care of her loving yet unreliable father, William, who has multiple sclerosis. Whilst William hangs out in his wardrobe and devises pranks and jokes to make his daughter smile, Lucie tries her best at school while juggling a job in a sandwich shop and all the chores at home.  Her vividly imaginative mind and the novel she is writing are her only distractions. But when a social worker is appointed to visit them, Lucie and William elaborate a complex plan to make social services believe they live a perfectly normal life.",3.129,/79Jz4skl9ZACDe6dH9tHDUXoKgY.jpg,['FR'],2023-04-05,0,87,['fr'],Normal,6.8,5,"['Haut et Court', 'Tarantula']","['FR', '']",4000000,tt14646488,Normale,"14-year-old Lucie is a resourceful teenager who takes care of her loving yet unreliable father, William, who has multiple sclerosis. Whilst William hangs out in his wardrobe and devises pranks and jokes to make his daughter smile, Lucie tries her best at school while juggling a job in a sandwich shop and all the chores at home.  Her vividly imaginative mind and the novel she is writing are her only distractions. But when a social worker is appointed to visit them, Lucie and William elaborate a complex plan to make social services believe they live a perfectly normal life.",3.129,/79Jz4skl9ZACDe6dH9tHDUXoKgY.jpg,['FR'],2023-04-05,0,87,['fr'],Normal,6.8,5,"['Haut et Court', 'Tarantula']","['FR', '']"
tt14663154,Les âmes soeurs,2023,100,Drama,nm4374524,Noémie Merlant,1,"[""Jeanne Fabert""]",André Téchiné,5.8,245.0,4600000,tt14663154,Les âmes sœurs,"Lieutenant of the French forces engaged in Mali, David Faber is seriously burned during the explosion of his armored vehicle. Repatriated to France for intensive care, he must begin a long convalescence, under the worried but devoted gaze of his sister Jeanne. They meet again in the family house in the Alps, between mountains, lake and forests. Jeanne tries to reconnect her brother with the past, but David, who suffers from amnesia after the accident, does not seem to be interested in reconciling with the man he used to be.",3.216,/kOzfTboDCsjjuILpFGMOjVmMzXI.jpg,['FR'],2023-04-12,0,100,['fr'],Soul Mates,4.429,7,"['ARTE France Cinéma', 'Legato Films', 'Curiosa Films']","['FR', 'FR', 'FR']",4600000,tt14663154,Les âmes sœurs,"Lieutenant of the French forces engaged in Mali, David Faber is seriously burned during the explosion of his armored vehicle. Repatriated to France for intensive care, he must begin a long convalescence, under the worried but devoted gaze of his sister Jeanne. They meet again in the family house in the Alps, between mountains, lake and forests. Jeanne tries to reconnect her brother with the past, but David, who suffers from amnesia after the accident, does not seem to be interested in reconciling with the man he used to be.",3.216,/kOzfTboDCsjjuILpFGMOjVmMzXI.jpg,['FR'],2023-04-12,0,100,['fr'],Soul Mates,4.429,7,"['ARTE France Cinéma', 'Legato Films', 'Curiosa Films']","['FR', 'FR', 'FR']"
tt14663154,Les âmes soeurs,2023,100,Drama,nm8308968,Benjamin Voisin,2,"[""Le lieutenant David Fabert""]",André Téchiné,5.8,245.0,4600000,tt14663154,Les âmes sœurs,"Lieutenant of the French forces engaged in Mali, David Faber is seriously burned during the explosion of his armored vehicle. Repatriated to France for intensive care, he must begin a long convalescence, under the worried but devoted gaze of his sister Jeanne. They meet again in the family house in the Alps, between mountains, lake and forests. Jeanne tries to reconnect her brother with the past, but David, who suffers from amnesia after the accident, does not seem to be interested in reconciling with the man he used to be.",3.216,/kOzfTboDCsjjuILpFGMOjVmMzXI.jpg,['FR'],2023-04-12,0,100,['fr'],Soul Mates,4.429,7,"['ARTE France Cinéma', 'Legato Films', 'Curiosa Films']","['FR', 'FR', 'FR']",4600000,tt14663154,Les âmes sœurs,"Lieutenant of the French forces engaged in Mali, David Faber is seriously burned during the explosion of his armored vehicle. Repatriated to France for intensive care, he must begin a long convalescence, under the worried but devoted gaze of his sister Jeanne. They meet again in the family house in the Alps, between mountains, lake and forests. Jeanne tries to reconnect her brother with the past, but David, who suffers from amnesia after the accident, does not seem to be interested in reconciling with the man he used to be.",3.216,/kOzfTboDCsjjuILpFGMOjVmMzXI.jpg,['FR'],2023-04-12,0,100,['fr'],Soul Mates,4.429,7,"['ARTE France Cinéma', 'Legato Films', 'Curiosa Films']","['FR', 'FR', 'FR']"
tt14663154,Les âmes soeurs,2023,100,Drama,nm0199047,Audrey Dana,3,"[""Rachel Vogel""]",André Téchiné,5.8,245.0,4600000,tt14663154,Les âmes sœurs,"Lieutenant of the French forces engaged in Mali, David Faber is seriously burned during the explosion of his armored vehicle. Repatriated to France for intensive care, he must begin a long convalescence, under the worried but devoted gaze of his sister Jeanne. They meet again in the family house in the Alps, between mountains, lake and forests. Jeanne tries to reconnect her brother with the past, but David, who suffers from amnesia after the accident, does not seem to be interested in reconciling with the man he used to be.",3.216,/kOzfTboDCsjjuILpFGMOjVmMzXI.jpg,['FR'],2023-04-12,0,100,['fr'],Soul Mates,4.429,7,"['ARTE France Cinéma', 'Legato Films', 'Curiosa Films']","['FR', 'FR', 'FR']",4600000,tt14663154,Les âmes sœurs,"Lieutenant of the French forces engaged in Mali, David Faber is seriously burned during the explosion of his armored vehicle. Repatriated to France for intensive care, he must begin a long convalescence, under the worried but devoted gaze of his sister Jeanne. They meet again in the family house in the Alps, between mountains, lake and forests. Jeanne tries to reconnect her brother with the past, but David, who suffers from amnesia after the accident, does not seem to be interested in reconciling with the man he used to be.",3.216,/kOzfTboDCsjjuILpFGMOjVmMzXI.jpg,['FR'],2023-04-12,0,100,['fr'],Soul Mates,4.429,7,"['ARTE France Cinéma', 'Legato Films', 'Curiosa Films']","['FR', 'FR', 'FR']"
tt14668028,Nouveau Québec,2021,96,Drama,nm2336836,Christine Beaulieu,1,"[""Sophie""]",Sarah Fortin,6.0,53.0,0,tt14668028,Nouveau-Québec,"Accompanied by her lover, Sophie travels to the Côte-Nord to honour her late father’s last wishes: namely, to have his ashes scattered in Schefferville, the place where he’d spent much of his life before the mine closed. When tragedy strikes, the couple find themselves trapped in a near-ghost town whose past secrets begin to bubble back up to the surface. A spine-tingling thriller set way, way out of the city, Fortin’s splendidly crafted first feature, anchored in the Innu community of Matimekush, ventures into an isolated region to set the stage for an authentic encounter between the quintessential city slicker and nature.",1.599,/nCLEjBYM7QthDl7n5fmsiAiXpVZ.jpg,['CA'],2022-02-01,0,96,['fr'],Nouveau-Québec,0.0,0,['Voyelles Films'],['CA'],0,tt14668028,Nouveau-Québec,"Accompanied by her lover, Sophie travels to the Côte-Nord to honour her late father’s last wishes: namely, to have his ashes scattered in Schefferville, the place where he’d spent much of his life before the mine closed. When tragedy strikes, the couple find themselves trapped in a near-ghost town whose past secrets begin to bubble back up to the surface. A spine-tingling thriller set way, way out of the city, Fortin’s splendidly crafted first feature, anchored in the Innu community of Matimekush, ventures into an isolated region to set the stage for an authentic encounter between the quintessential city slicker and nature.",1.599,/nCLEjBYM7QthDl7n5fmsiAiXpVZ.jpg,['CA'],2022-02-01,0,96,['fr'],Nouveau-Québec,0.0,0,['Voyelles Films'],['CA']
tt14668028,Nouveau Québec,2021,96,Drama,nm3912762,Jean-Sébastien Courchesne,2,"[""Mathieu""]",Sarah Fortin,6.0,53.0,0,tt14668028,Nouveau-Québec,"Accompanied by her lover, Sophie travels to the Côte-Nord to honour her late father’s last wishes: namely, to have his ashes scattered in Schefferville, the place where he’d spent much of his life before the mine closed. When tragedy strikes, the couple find themselves trapped in a near-ghost town whose past secrets begin to bubble back up to the surface. A spine-tingling thriller set way, way out of the city, Fortin’s splendidly crafted first feature, anchored in the Innu community of Matimekush, ventures into an isolated region to set the stage for an authentic encounter between the quintessential city slicker and nature.",1.599,/nCLEjBYM7QthDl7n5fmsiAiXpVZ.jpg,['CA'],2022-02-01,0,96,['fr'],Nouveau-Québec,0.0,0,['Voyelles Films'],['CA'],0,tt14668028,Nouveau-Québec,"Accompanied by her lover, Sophie travels to the Côte-Nord to honour her late father’s last wishes: namely, to have his ashes scattered in Schefferville, the place where he’d spent much of his life before the mine closed. When tragedy strikes, the couple find themselves trapped in a near-ghost town whose past secrets begin to bubble back up to the surface. A spine-tingling thriller set way, way out of the city, Fortin’s splendidly crafted first feature, anchored in the Innu community of Matimekush, ventures into an isolated region to set the stage for an authentic encounter between the quintessential city slicker and nature.",1.599,/nCLEjBYM7QthDl7n5fmsiAiXpVZ.jpg,['CA'],2022-02-01,0,96,['fr'],Nouveau-Québec,0.0,0,['Voyelles Films'],['CA']
tt14668028,Nouveau Québec,2021,96,Drama,nm13437527,Jean-Luc Kanapé,3,"[""Jean-Louis""]",Sarah Fortin,6.0,53.0,0,tt14668028,Nouveau-Québec,"Accompanied by her lover, Sophie travels to the Côte-Nord to honour her late father’s last wishes: namely, to have his ashes scattered in Schefferville, the place where he’d spent much of his life before the mine closed. When tragedy strikes, the couple find themselves trapped in a near-ghost town whose past secrets begin to bubble back up to the surface. A spine-tingling thriller set way, way out of the city, Fortin’s splendidly crafted first feature, anchored in the Innu community of Matimekush, ventures into an isolated region to set the stage for an authentic encounter between the quintessential city slicker and nature.",1.599,/nCLEjBYM7QthDl7n5fmsiAiXpVZ.jpg,['CA'],2022-02-01,0,96,['fr'],Nouveau-Québec,0.0,0,['Voyelles Films'],['CA'],0,tt14668028,Nouveau-Québec,"Accompanied by her lover, Sophie travels to the Côte-Nord to honour her late father’s last wishes: namely, to have his ashes scattered in Schefferville, the place where he’d spent much of his life before the mine closed. When tragedy strikes, the couple find themselves trapped in a near-ghost town whose past secrets begin to bubble back up to the surface. A spine-tingling thriller set way, way out of the city, Fortin’s splendidly crafted first feature, anchored in the Innu community of Matimekush, ventures into an isolated region to set the stage for an authentic encounter between the quintessential city slicker and nature.",1.599,/nCLEjBYM7QthDl7n5fmsiAiXpVZ.jpg,['CA'],2022-02-01,0,96,['fr'],Nouveau-Québec,0.0,0,['Voyelles Films'],['CA']
tt14678156,Confessions,2022,109,"Action,Crime,Drama",nm0681401,Luc Picard,1,"[""Gérald Gallant""]",Luc Picard,6.3,737.0,0,tt14678156,Confessions,"A paid assassin working for the biker gangs of Quebec outsmarts both the police and the underworld for decades, committing 28 hits over 25 years.",7.502,/sFGkKtWq9rvb7AriX39369FRssP.jpg,['CA'],2022-07-20,0,109,['fr'],Confessions of a Hitman,6.675,20,['Crystal Film Productions'],[''],0,tt14678156,Confessions,"A paid assassin working for the biker gangs of Quebec outsmarts both the police and the underworld for decades, committing 28 hits over 25 years.",7.502,/sFGkKtWq9rvb7AriX39369FRssP.jpg,['CA'],2022-07-20,0,109,['fr'],Confessions of a Hitman,6.675,20,['Crystal Film Productions'],['']
tt14678156,Confessions,2022,109,"Action,Crime,Drama",nm0350755,Éveline Gélinas,2,"[""Pauline""]",Luc Picard,6.3,737.0,0,tt14678156,Confessions,"A paid assassin working for the biker gangs of Quebec outsmarts both the police and the underworld for decades, committing 28 hits over 25 years.",7.502,/sFGkKtWq9rvb7AriX39369FRssP.jpg,['CA'],2022-07-20,0,109,['fr'],Confessions of a Hitman,6.675,20,['Crystal Film Productions'],[''],0,tt14678156,Confessions,"A paid assassin working for the biker gangs of Quebec outsmarts both the police and the underworld for decades, committing 28 hits over 25 years.",7.502,/sFGkKtWq9rvb7AriX39369FRssP.jpg,['CA'],2022-07-20,0,109,['fr'],Confessions of a Hitman,6.675,20,['Crystal Film Productions'],['']
tt14678156,Confessions,2022,109,"Action,Crime,Drama",nm0152848,Emmanuel Charest,3,"[""Sergent Claude St-Cyr""]",Luc Picard,6.3,737.0,0,tt14678156,Confessions,"A paid assassin working for the biker gangs of Quebec outsmarts both the police and the underworld for decades, committing 28 hits over 25 years.",7.502,/sFGkKtWq9rvb7AriX39369FRssP.jpg,['CA'],2022-07-20,0,109,['fr'],Confessions of a Hitman,6.675,20,['Crystal Film Productions'],[''],0,tt14678156,Confessions,"A paid assassin working for the biker gangs of Quebec outsmarts both the police and the underworld for decades, committing 28 hits over 25 years.",7.502,/sFGkKtWq9rvb7AriX39369FRssP.jpg,['CA'],2022-07-20,0,109,['fr'],Confessions of a Hitman,6.675,20,['Crystal Film Productions'],['']
tt14681010,Farador,2023,104,"Comedy,Fantasy",nm4486018,Eric K. Boulianne,1,"[""Charles""]",Edouard Tremblay,6.7,316.0,0,tt14681010,Farador,"Charles and his two roommates spend most of their time playing Farador's World, a Dungeon and Dragons type role-playing game. The arrival of her sister Kim will change the routine for those young people.",2.362,/sbswmMTg6a3ikYjWNNFTNrEwXLR.jpg,"['BE', 'CA']",2023-03-04,0,104,['fr'],Farador,7.0,1,"['Octopods Films', 'Parallaxes']","['', 'CA']",0,tt14681010,Farador,"Charles and his two roommates spend most of their time playing Farador's World, a Dungeon and Dragons type role-playing game. The arrival of her sister Kim will change the routine for those young people.",2.362,/sbswmMTg6a3ikYjWNNFTNrEwXLR.jpg,"['BE', 'CA']",2023-03-04,0,104,['fr'],Farador,7.0,1,"['Octopods Films', 'Parallaxes']","['', 'CA']"
tt14681010,Farador,2023,104,"Comedy,Fantasy",nm0116167,Catherine Brunet,2,"[""Kim""]",Edouard Tremblay,6.7,316.0,0,tt14681010,Farador,"Charles and his two roommates spend most of their time playing Farador's World, a Dungeon and Dragons type role-playing game. The arrival of her sister Kim will change the routine for those young people.",2.362,/sbswmMTg6a3ikYjWNNFTNrEwXLR.jpg,"['BE', 'CA']",2023-03-04,0,104,['fr'],Farador,7.0,1,"['Octopods Films', 'Parallaxes']","['', 'CA']",0,tt14681010,Farador,"Charles and his two roommates spend most of their time playing Farador's World, a Dungeon and Dragons type role-playing game. The arrival of her sister Kim will change the routine for those young people.",2.362,/sbswmMTg6a3ikYjWNNFTNrEwXLR.jpg,"['BE', 'CA']",2023-03-04,0,104,['fr'],Farador,7.0,1,"['Octopods Films', 'Parallaxes']","['', 'CA']"
